# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wfc3_uvis1_f200lp, datatype: float64}
# - {name: wfc3_uvis1_f300x, datatype: float64}
# - {name: wfc3_uvis1_f350lp, datatype: float64}
# - {name: wfc3_uvis1_f475x, datatype: float64}
# - {name: wfc3_uvis1_f600lp, datatype: float64}
# - {name: wfc3_uvis1_f850lp, datatype: float64}
# - {name: wfc3_uvis1_f218w, datatype: float64}
# - {name: wfc3_uvis1_f225w, datatype: float64}
# - {name: wfc3_uvis1_f275w, datatype: float64}
# - {name: wfc3_uvis1_f336w, datatype: float64}
# - {name: wfc3_uvis1_f390w, datatype: float64}
# - {name: wfc3_uvis1_f438w, datatype: float64}
# - {name: wfc3_uvis1_f475w, datatype: float64}
# - {name: wfc3_uvis1_f555w, datatype: float64}
# - {name: wfc3_uvis1_f606w, datatype: float64}
# - {name: wfc3_uvis1_f625w, datatype: float64}
# - {name: wfc3_uvis1_f775w, datatype: float64}
# - {name: wfc3_uvis1_f814w, datatype: float64}
# - {name: wfc3_ir_f105w, datatype: float64}
# - {name: wfc3_ir_f110w, datatype: float64}
# - {name: wfc3_ir_f125w, datatype: float64}
# - {name: wfc3_ir_f140w, datatype: float64}
# - {name: wfc3_ir_f160w, datatype: float64}
# - {name: jwst_nircam_f070w, datatype: float64}
# - {name: jwst_nircam_f090w, datatype: float64}
# - {name: jwst_nircam_f115w, datatype: float64}
# - {name: jwst_nircam_f150w, datatype: float64}
# - {name: jwst_nircam_f150w2, datatype: float64}
# - {name: jwst_nircam_f200w, datatype: float64}
# - {name: jwst_nircam_f277w, datatype: float64}
# - {name: jwst_nircam_f322w2, datatype: float64}
# - {name: jwst_nircam_f356w, datatype: float64}
# - {name: jwst_nircam_f444w, datatype: float64}
# - {name: jwst_miri_f0560w, datatype: float64}
# - {name: jwst_miri_f0770w, datatype: float64}
# - {name: jwst_miri_f1000w, datatype: float64}
# meta: !!omap
# - comment: [type = Kasen, name = red, model = knova_d1_n10_m0.035_vk0.15_Xlan1e-2.0.h5]
# schema: astropy-2.0
time wfc3_uvis1_f200lp wfc3_uvis1_f300x wfc3_uvis1_f350lp wfc3_uvis1_f475x wfc3_uvis1_f600lp wfc3_uvis1_f850lp wfc3_uvis1_f218w wfc3_uvis1_f225w wfc3_uvis1_f275w wfc3_uvis1_f336w wfc3_uvis1_f390w wfc3_uvis1_f438w wfc3_uvis1_f475w wfc3_uvis1_f555w wfc3_uvis1_f606w wfc3_uvis1_f625w wfc3_uvis1_f775w wfc3_uvis1_f814w wfc3_ir_f105w wfc3_ir_f110w wfc3_ir_f125w wfc3_ir_f140w wfc3_ir_f160w jwst_nircam_f070w jwst_nircam_f090w jwst_nircam_f115w jwst_nircam_f150w jwst_nircam_f150w2 jwst_nircam_f200w jwst_nircam_f277w jwst_nircam_f322w2 jwst_nircam_f356w jwst_nircam_f444w jwst_miri_f0560w jwst_miri_f0770w jwst_miri_f1000w
-0.05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.15 -8.426 -7.534 -8.744 -8.558 -9.027 -8.493 -5.045 -6.068 -7.301 -8.444 -8.496 -8.096 -8.314 -8.647 -8.963 -9.16 -8.835 -8.698 -8.132 -8.19 -8.085 -7.956 -7.161 -9.101 -8.691 -7.977 -7.583 -7.5 -6.854 2.475 -3.239 -0.128 1.649 nan nan nan
0.25 -10.8 -7.133 -11.28 -10.334 -12.088 -12.863 -4.24 -4.904 -6.498 -8.327 -9.057 -9.259 -10.102 -10.669 -11.089 -11.289 -12.143 -12.405 -12.725 -12.769 -12.755 -12.715 -12.501 -11.745 -13.012 -12.756 -12.572 -12.771 -12.531 -12.051 -11.78 -11.389 -10.699 -10.894 -8.676 nan
0.35 -11.463 -6.137 -11.956 -10.678 -12.858 -13.74 -2.479 -3.847 -4.925 -7.747 -8.852 -9.415 -10.371 -11.046 -11.58 -11.828 -12.947 -13.218 -13.687 -13.733 -13.715 -13.647 -13.36 -12.392 -13.985 -13.729 -13.429 -13.787 -13.527 -13.104 -12.907 -12.661 -12.028 -11.706 -10.546 nan
0.45 -11.718 -6.239 -12.213 -10.66 -13.164 -14.124 -2.454 -3.555 -5.37 -7.67 -8.808 -9.289 -10.269 -11.045 -11.641 -11.906 -13.252 -13.568 -14.084 -14.129 -14.098 -14.06 -13.785 -12.634 -14.306 -14.12 -13.846 -14.112 -13.824 -13.403 -13.127 -12.748 -12.215 -11.919 -10.539 nan
0.55 -11.86 -5.972 -12.356 -10.73 -13.319 -14.319 -2.496 -3.49 -4.557 -7.583 -8.66 -9.266 -10.336 -11.124 -11.764 -12.035 -13.368 -13.714 -14.318 -14.368 -14.344 -14.299 -14.022 -12.778 -14.479 -14.35 -14.089 -14.341 -14.061 -13.569 -13.342 -13.054 -12.29 -11.907 -10.838 nan
0.65 -11.946 -5.482 -12.444 -10.622 -13.432 -14.474 -2.303 -3.628 -4.566 -7.016 -7.972 -8.911 -10.08 -11.052 -11.753 -12.062 -13.473 -13.833 -14.52 -14.561 -14.532 -14.491 -14.229 -12.868 -14.618 -14.514 -14.318 -14.515 -14.285 -13.714 -13.428 -13.034 -12.227 -12.093 -10.782 nan
0.75 -12.019 -4.899 -12.517 -10.596 -13.518 -14.6 -2.341 -3.252 -2.302 -6.472 -7.82 -8.817 -10.048 -11.028 -11.743 -12.049 -13.553 -13.927 -14.672 -14.716 -14.688 -14.654 -14.371 -12.921 -14.752 -14.637 -14.476 -14.672 -14.433 -13.953 -13.631 -13.169 -12.37 -12.05 -10.942 -6.857
0.85 -12.038 -4.915 -12.537 -10.434 -13.553 -14.66 -2.363 -3.84 -4.564 -5.977 -7.445 -8.419 -9.869 -10.878 -11.661 -11.97 -13.595 -13.97 -14.789 -14.834 -14.819 -14.786 -14.539 -12.896 -14.829 -14.752 -14.651 -14.81 -14.607 -14.101 -13.749 -13.217 -12.289 -12.007 -10.946 nan
0.95 -12.064 -4.784 -12.564 -10.31 -13.592 -14.724 -2.33 -3.327 -2.453 -6.484 -7.51 -8.392 -9.58 -10.762 -11.629 -11.969 -13.618 -14.002 -14.918 -14.943 -14.933 -14.894 -14.677 -12.895 -14.911 -14.87 -14.792 -14.939 -14.74 -14.221 -13.882 -13.387 -12.326 -12.182 -11.323 -6.125
1.05 -12.079 -4.504 -12.579 -10.293 -13.609 -14.739 -2.326 -3.34 -3.098 -5.627 -7.521 -8.368 -9.488 -10.748 -11.62 -11.969 -13.649 -14.019 -14.983 -15.002 -15.004 -14.955 -14.752 -12.919 -14.966 -14.925 -14.877 -15.03 -14.835 -14.378 -14.039 -13.547 -12.426 -12.227 -11.357 nan
1.15 -12.084 -4.527 -12.584 -10.268 -13.617 -14.757 -2.21 -3.362 -3.029 -5.905 -6.595 -7.595 -9.497 -10.744 -11.593 -11.932 -13.652 -14.023 -15.037 -15.057 -15.075 -15.028 -14.852 -12.889 -15.025 -14.978 -14.966 -15.119 -14.918 -14.505 -14.171 -13.69 -12.599 -12.295 -11.49 -7.192
1.25 -12.071 -3.546 -12.572 -10.163 -13.612 -14.747 -2.202 -3.324 -2.231 -4.081 -6.992 -7.728 -9.391 -10.634 -11.557 -11.906 -13.651 -14.005 -15.086 -15.099 -15.117 -15.077 -14.924 -12.903 -15.055 -15.035 -15.038 -15.196 -15.012 -14.587 -14.272 -13.831 -12.693 -12.528 -11.57 2.738
1.35 -12.076 -4.392 -12.576 -10.099 -13.62 -14.775 -2.3 -3.357 -2.472 -5.345 -7.339 -8.096 -9.319 -10.557 -11.462 -11.807 -13.668 -14.028 -15.126 -15.132 -15.15 -15.123 -14.988 -12.852 -15.111 -15.072 -15.098 -15.248 -15.048 -14.682 -14.372 -13.947 -12.712 -12.474 -11.711 nan
1.45 -12.043 -4.11 -12.544 -9.967 -13.594 -14.732 -2.184 -3.548 -3.512 -5.29 -6.418 -7.505 -9.161 -10.45 -11.394 -11.746 -13.662 -13.997 -15.127 -15.143 -15.179 -15.147 -15.018 -12.823 -15.117 -15.097 -15.127 -15.292 -15.1 -14.75 -14.443 -14.021 -12.84 -12.665 -11.733 -6.244
1.55 -12.058 -3.381 -12.559 -9.979 -13.608 -14.759 -2.178 -3.335 -2.245 -4.766 -6.269 -7.2 -9.169 -10.466 -11.415 -11.76 -13.666 -14.011 -15.156 -15.153 -15.174 -15.157 -15.061 -12.813 -15.173 -15.117 -15.144 -15.335 -15.128 -14.827 -14.524 -14.113 -12.965 -12.746 -11.924 -8.026
1.65 -12.019 -3.492 -12.52 -9.883 -13.574 -14.728 -2.143 -3.298 -2.208 -4.828 -6.159 -6.985 -9.206 -10.369 -11.299 -11.629 -13.641 -13.987 -15.126 -15.13 -15.157 -15.166 -15.092 -12.774 -15.149 -15.109 -15.17 -15.347 -15.178 -14.823 -14.536 -14.157 -12.918 -12.692 -11.891 -6.805
1.75 -11.987 -3.474 -12.488 -9.888 -13.54 -14.676 -2.117 -3.262 -2.172 -4.418 -6.193 -6.914 -8.982 -10.383 -11.368 -11.72 -13.598 -13.94 -15.097 -15.115 -15.158 -15.182 -15.116 -12.758 -15.139 -15.101 -15.19 -15.361 -15.169 -14.881 -14.585 -14.186 -12.984 -12.832 -11.904 -7.366
1.85 -11.939 -3.623 -12.44 -9.733 -13.497 -14.662 -2.071 -3.251 -3.225 -2.95 -6.25 -7.265 -8.833 -10.222 -11.182 -11.537 -13.557 -13.914 -15.097 -15.11 -15.151 -15.183 -15.132 -12.675 -15.138 -15.114 -15.196 -15.371 -15.166 -14.913 -14.608 -14.194 -13.007 -12.887 -11.932 -8.334
1.95 -11.897 -2.89 -12.399 -9.682 -13.455 -14.618 -2.032 -3.191 -2.1 -0.179 -5.995 -6.868 -8.856 -10.171 -11.129 -11.476 -13.521 -13.87 -15.075 -15.091 -15.133 -15.177 -15.142 -12.617 -15.126 -15.107 -15.198 -15.378 -15.185 -14.927 -14.628 -14.229 -13.085 -12.743 -12.016 -6.721
2.05 -11.864 -2.725 -12.365 -9.512 -13.43 -14.591 -2.006 -3.167 -2.071 -0.056 -5.732 -6.952 -8.584 -10.012 -11.019 -11.381 -13.504 -13.854 -15.045 -15.061 -15.108 -15.163 -15.145 -12.565 -15.124 -15.086 -15.183 -15.378 -15.174 -14.941 -14.651 -14.263 -13.135 -12.775 -12.028 -6.919
2.15 -11.797 -2.67 -12.299 -9.452 -13.362 -14.549 -1.939 -3.111 -2.014 -0.011 -5.617 -6.63 -8.58 -9.948 -10.915 -11.262 -13.415 -13.783 -15.032 -15.051 -15.105 -15.159 -15.143 -12.442 -15.103 -15.084 -15.186 -15.376 -15.163 -14.934 -14.654 -14.284 -13.22 -12.855 -11.845 -7.359
2.25 -11.758 -3.153 -12.26 -9.337 -13.326 -14.508 -1.927 -3.075 -1.973 -4.235 -6.177 -6.811 -8.302 -9.834 -10.878 -11.255 -13.382 -13.753 -15.001 -15.029 -15.097 -15.148 -15.13 -12.445 -15.081 -15.076 -15.166 -15.371 -15.145 -14.925 -14.66 -14.32 -13.233 -12.866 -12.002 -2.005
2.35 -11.704 -2.678 -12.206 -9.29 -13.273 -14.479 -1.887 -3.03 -1.933 -1.518 -5.576 -6.736 -8.319 -9.792 -10.811 -11.182 -13.295 -13.688 -14.991 -15.026 -15.095 -15.164 -15.161 -12.335 -15.088 -15.068 -15.197 -15.391 -15.163 -14.972 -14.698 -14.341 -13.271 -12.921 -12.087 -0.212
2.45 -11.663 -2.426 -12.164 -9.173 -13.234 -14.435 -1.801 -2.992 -1.891 0.238 -5.214 -5.906 -8.142 -9.68 -10.693 -11.058 -13.287 -13.667 -14.946 -14.988 -15.062 -15.145 -15.143 -12.304 -15.067 -15.039 -15.164 -15.375 -15.146 -14.939 -14.69 -14.378 -13.325 -12.935 -12.192 -8.422
2.55 -11.6 -2.588 -12.102 -9.083 -13.174 -14.408 -1.768 -2.939 -1.839 0.339 -5.797 -6.23 -8.195 -9.577 -10.586 -10.94 -13.191 -13.597 -14.952 -14.989 -15.063 -15.139 -15.144 -12.176 -15.081 -15.046 -15.165 -15.396 -15.159 -14.972 -14.728 -14.425 -13.459 -12.981 -12.255 -8.46
2.65 -11.558 -2.375 -12.06 -9.051 -13.133 -14.349 -1.705 -2.888 -1.785 0.295 -4.576 -6.24 -8.134 -9.569 -10.64 -11.014 -13.141 -13.541 -14.908 -14.965 -15.055 -15.158 -15.175 -12.193 -15.062 -15.035 -15.192 -15.405 -15.161 -14.99 -14.753 -14.46 -13.467 -13.069 -12.221 4.438
2.75 -11.517 -2.293 -12.019 -8.926 -13.094 -14.329 -1.689 -2.862 -1.756 0.422 -4.647 -5.4 -7.853 -9.451 -10.538 -10.915 -13.094 -13.513 -14.895 -14.948 -15.042 -15.124 -15.143 -12.109 -15.075 -15.03 -15.154 -15.406 -15.148 -14.995 -14.776 -14.511 -13.603 -13.073 -12.371 -6.699
2.85 -11.485 -2.36 -11.986 -8.932 -13.06 -14.315 -1.677 -2.833 -1.736 0.467 -5.172 -5.942 -7.987 -9.437 -10.505 -10.864 -13.033 -13.473 -14.893 -14.955 -15.053 -15.156 -15.188 -12.049 -15.082 -15.029 -15.198 -15.431 -15.169 -15.003 -14.797 -14.553 -13.654 -13.17 -12.395 -8.071
2.95 -11.416 -2.201 -11.918 -8.728 -12.996 -14.262 -1.564 -2.767 -1.659 0.469 -3.566 -4.476 -7.629 -9.255 -10.367 -10.736 -12.974 -13.411 -14.861 -14.926 -15.027 -15.143 -15.182 -11.997 -15.066 -15.014 -15.187 -15.431 -15.176 -15.029 -14.825 -14.586 -13.698 -13.102 -12.338 -7.83
3.05 -11.384 -2.146 -11.886 -8.678 -12.964 -14.239 -1.549 -2.745 -1.643 0.64 -2.527 -5.845 -7.606 -9.2 -10.311 -10.684 -12.93 -13.378 -14.848 -14.918 -15.023 -15.151 -15.184 -11.91 -15.07 -15.005 -15.186 -15.431 -15.154 -15.015 -14.827 -14.608 -13.748 -13.146 -12.444 -6.382
3.15 -11.37 -2.301 -11.872 -8.705 -12.949 -14.236 -1.548 -2.732 -1.628 -2.836 -2.11 -4.728 -7.76 -9.232 -10.306 -10.666 -12.889 -13.361 -14.857 -14.925 -15.037 -15.152 -15.192 -11.897 -15.091 -15.017 -15.187 -15.451 -15.149 -15.029 -14.843 -14.63 -13.85 -13.276 -12.485 -6.522
3.25 -11.303 -2.112 -11.805 -8.595 -12.884 -14.186 -1.517 -2.676 -1.568 0.654 -4.518 -5.768 -7.573 -9.114 -10.187 -10.548 -12.815 -13.302 -14.803 -14.889 -15.014 -15.144 -15.188 -11.839 -15.086 -14.994 -15.177 -15.454 -15.145 -15.074 -14.889 -14.674 -13.871 -13.36 -12.476 -6.764
3.35 -11.263 -2.142 -11.765 -8.483 -12.846 -14.139 -1.429 -2.628 -1.521 -2.21 -3.201 -5.444 -7.385 -9.016 -10.156 -10.537 -12.789 -13.26 -14.773 -14.87 -14.998 -15.146 -15.198 -11.816 -15.083 -14.974 -15.176 -15.461 -15.159 -15.088 -14.904 -14.694 -13.906 -13.303 -12.47 -8.693
3.45 -11.225 -2.043 -11.727 -8.435 -12.809 -14.112 -1.425 -2.605 -1.5 0.868 -3.741 -5.425 -7.45 -8.961 -10.081 -10.455 -12.737 -13.226 -14.776 -14.866 -14.998 -15.148 -15.224 -11.682 -15.076 -14.976 -15.203 -15.467 -15.158 -15.09 -14.899 -14.678 -13.931 -13.414 -12.431 -7.918
3.55 -11.187 -2.622 -11.689 -8.431 -12.77 -14.086 -1.421 -2.569 -1.458 -3.845 -4.985 -5.45 -7.187 -8.958 -10.09 -10.469 -12.666 -13.178 -14.748 -14.85 -14.998 -15.134 -15.205 -11.7 -15.081 -14.968 -15.183 -15.478 -15.199 -15.124 -14.93 -14.706 -13.951 -13.412 -12.559 -7.984
3.65 -11.119 -2.496 -11.621 -8.265 -12.705 -14.029 -1.327 -2.497 -1.389 -3.901 -4.669 -5.062 -7.087 -8.794 -9.948 -10.342 -12.603 -13.114 -14.739 -14.835 -14.976 -15.118 -15.194 -11.663 -15.078 -14.964 -15.16 -15.478 -15.17 -15.134 -14.947 -14.731 -14.019 -13.434 -12.551 -8.683
3.75 -11.11 -2.027 -11.612 -8.243 -12.695 -14.029 -1.342 -2.503 -1.398 1.063 -4.695 -6.148 -7.099 -8.746 -9.817 -10.208 -12.6 -13.118 -14.741 -14.834 -14.978 -15.136 -15.221 -11.562 -15.084 -14.962 -15.184 -15.482 -15.166 -15.133 -14.947 -14.731 -14.032 -13.469 -12.525 -7.176
3.85 -11.087 -1.893 -11.589 -8.207 -12.674 -14.005 -1.315 -2.478 -1.372 1.055 -3.677 -4.139 -7.26 -8.744 -9.949 -10.328 -12.541 -13.078 -14.708 -14.822 -14.976 -15.149 -15.239 -11.544 -15.083 -14.949 -15.194 -15.493 -15.173 -15.153 -14.971 -14.763 -14.049 -13.448 -12.591 -7.549
3.95 -11.031 -1.817 -11.533 -8.211 -12.617 -13.955 -1.239 -2.419 -1.308 1.041 -3.71 -5.506 -7.265 -8.744 -9.944 -10.332 -12.477 -13.014 -14.676 -14.793 -14.953 -15.127 -15.214 -11.534 -15.081 -14.923 -15.172 -15.494 -15.179 -15.187 -14.993 -14.768 -14.063 -13.482 -12.553 -8.97
4.05 -11.0 -1.757 -11.502 -8.183 -12.585 -13.914 -1.179 -2.383 -1.276 1.12 3.186 -3.685 -6.961 -8.721 -9.796 -10.192 -12.492 -13.001 -14.659 -14.79 -14.957 -15.128 -15.217 -11.482 -15.082 -14.923 -15.167 -15.502 -15.179 -15.201 -15.007 -14.782 -14.057 -13.528 -12.598 -8.391
4.15 -10.964 -1.721 -11.466 -8.001 -12.552 -13.899 -1.157 -2.355 -1.244 1.104 3.289 1.829 -6.802 -8.548 -9.744 -10.123 -12.428 -12.969 -14.66 -14.781 -14.947 -15.116 -15.216 -11.441 -15.059 -14.917 -15.164 -15.491 -15.167 -15.206 -15.005 -14.769 -14.05 -13.386 -12.56 -6.702
4.25 -10.931 -1.733 -11.434 -7.941 -12.52 -13.875 -1.163 -2.326 -1.22 1.236 -3.546 -5.539 -6.605 -8.481 -9.734 -10.147 -12.366 -12.923 -14.631 -14.766 -14.946 -15.116 -15.21 -11.394 -15.059 -14.898 -15.16 -15.485 -15.157 -15.215 -15.003 -14.749 -14.041 -13.509 -12.536 -8.391
4.35 -10.865 -1.721 -11.368 -7.862 -12.455 -13.837 -1.113 -2.28 -1.164 1.255 -4.294 -4.65 -6.653 -8.39 -9.571 -9.96 -12.287 -12.872 -14.614 -14.76 -14.946 -15.11 -15.195 -11.269 -15.048 -14.908 -15.146 -15.487 -15.143 -15.232 -15.018 -14.76 -14.041 -13.459 -12.608 -8.818
4.45 -10.841 -1.683 -11.343 -7.906 -12.431 -13.803 -1.105 -2.244 -1.13 1.211 -4.438 -5.297 -6.968 -8.43 -9.624 -10.008 -12.264 -12.838 -14.586 -14.734 -14.925 -15.095 -15.201 -11.294 -15.04 -14.881 -15.142 -15.487 -15.166 -15.233 -15.023 -14.772 -14.057 -13.399 -12.634 -6.442
4.55 -10.798 -1.906 -11.301 -7.789 -12.388 -13.741 -1.024 -2.194 -1.084 1.216 -4.62 -4.987 -6.361 -8.327 -9.552 -9.96 -12.25 -12.796 -14.553 -14.713 -14.907 -15.094 -15.199 -11.282 -15.018 -14.858 -15.139 -15.477 -15.149 -15.235 -15.014 -14.747 -14.034 -13.415 -12.597 -8.982
4.65 -10.776 -2.399 -11.278 -7.789 -12.366 -13.712 -0.985 -2.177 -1.064 -3.735 -1.128 -4.098 -6.817 -8.341 -9.631 -10.029 -12.207 -12.771 -14.524 -14.691 -14.899 -15.079 -15.191 -11.26 -15.007 -14.84 -15.129 -15.469 -15.146 -15.25 -15.015 -14.731 -13.974 -13.442 -12.527 -8.37
4.75 -10.714 -2.128 -11.216 -7.783 -12.302 -13.681 -0.969 -2.124 -1.011 -3.639 -4.682 -5.572 -6.479 -8.305 -9.444 -9.852 -12.134 -12.714 -14.512 -14.684 -14.903 -15.067 -15.176 -11.145 -14.98 -14.826 -15.117 -15.455 -15.126 -15.234 -15.002 -14.717 -13.94 -13.352 -12.551 -8.954
4.85 -10.655 -1.466 -11.158 -7.606 -12.245 -13.644 -0.908 -2.075 -0.959 1.543 -4.25 -4.989 -6.302 -8.122 -9.319 -9.72 -12.055 -12.666 -14.479 -14.66 -14.882 -15.054 -15.177 -11.066 -14.965 -14.803 -15.112 -15.445 -15.103 -15.246 -15.004 -14.702 -13.905 -13.38 -12.545 -8.293
4.95 -10.623 -1.675 -11.125 -7.663 -12.212 -13.596 -0.837 -2.029 -0.913 1.294 -3.232 -2.989 -6.215 -8.22 -9.441 -9.856 -12.007 -12.616 -14.452 -14.646 -14.875 -15.04 -15.145 -11.078 -14.944 -14.796 -15.084 -15.435 -15.104 -15.255 -15.004 -14.693 -13.824 -13.404 -12.495 -8.184
5.05 -10.601 -1.484 -11.103 -7.454 -12.195 -13.578 -0.847 -2.005 -0.893 1.582 -3.996 -5.844 -6.634 -7.982 -9.361 -9.756 -11.998 -12.593 -14.435 -14.628 -14.855 -15.024 -15.139 -11.076 -14.915 -14.771 -15.076 -15.415 -15.074 -15.235 -14.986 -14.674 -13.792 -13.268 -12.491 -7.942
5.15 -10.553 -1.334 -11.055 -7.524 -12.144 -13.537 -0.774 -1.967 -0.857 1.641 3.501 -4.624 -6.874 -8.063 -9.299 -9.668 -11.931 -12.556 -14.4 -14.618 -14.863 -15.022 -15.132 -10.991 -14.901 -14.758 -15.075 -15.411 -15.072 -15.24 -14.984 -14.659 -13.752 -13.261 -12.474 -9.31
