# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wfc3_uvis1_f200lp, datatype: float64}
# - {name: wfc3_uvis1_f300x, datatype: float64}
# - {name: wfc3_uvis1_f350lp, datatype: float64}
# - {name: wfc3_uvis1_f475x, datatype: float64}
# - {name: wfc3_uvis1_f600lp, datatype: float64}
# - {name: wfc3_uvis1_f850lp, datatype: float64}
# - {name: wfc3_uvis1_f218w, datatype: float64}
# - {name: wfc3_uvis1_f225w, datatype: float64}
# - {name: wfc3_uvis1_f275w, datatype: float64}
# - {name: wfc3_uvis1_f336w, datatype: float64}
# - {name: wfc3_uvis1_f390w, datatype: float64}
# - {name: wfc3_uvis1_f438w, datatype: float64}
# - {name: wfc3_uvis1_f475w, datatype: float64}
# - {name: wfc3_uvis1_f555w, datatype: float64}
# - {name: wfc3_uvis1_f606w, datatype: float64}
# - {name: wfc3_uvis1_f625w, datatype: float64}
# - {name: wfc3_uvis1_f775w, datatype: float64}
# - {name: wfc3_uvis1_f814w, datatype: float64}
# - {name: wfc3_ir_f105w, datatype: float64}
# - {name: wfc3_ir_f110w, datatype: float64}
# - {name: wfc3_ir_f125w, datatype: float64}
# - {name: wfc3_ir_f140w, datatype: float64}
# - {name: wfc3_ir_f160w, datatype: float64}
# - {name: jwst_nircam_f070w, datatype: float64}
# - {name: jwst_nircam_f090w, datatype: float64}
# - {name: jwst_nircam_f115w, datatype: float64}
# - {name: jwst_nircam_f150w, datatype: float64}
# - {name: jwst_nircam_f150w2, datatype: float64}
# - {name: jwst_nircam_f200w, datatype: float64}
# - {name: jwst_nircam_f277w, datatype: float64}
# - {name: jwst_nircam_f322w2, datatype: float64}
# - {name: jwst_nircam_f356w, datatype: float64}
# - {name: jwst_nircam_f444w, datatype: float64}
# - {name: jwst_miri_f0560w, datatype: float64}
# - {name: jwst_miri_f0770w, datatype: float64}
# - {name: jwst_miri_f1000w, datatype: float64}
# meta: !!omap
# - comment: [type = Kasen, name = blue, model = knova_d1_n50_m0.025_vk0.25_fd0.3_Xlan1e-6.0_vs0.32_ns12.0.h5]
# schema: astropy-2.0
time wfc3_uvis1_f200lp wfc3_uvis1_f300x wfc3_uvis1_f350lp wfc3_uvis1_f475x wfc3_uvis1_f600lp wfc3_uvis1_f850lp wfc3_uvis1_f218w wfc3_uvis1_f225w wfc3_uvis1_f275w wfc3_uvis1_f336w wfc3_uvis1_f390w wfc3_uvis1_f438w wfc3_uvis1_f475w wfc3_uvis1_f555w wfc3_uvis1_f606w wfc3_uvis1_f625w wfc3_uvis1_f775w wfc3_uvis1_f814w wfc3_ir_f105w wfc3_ir_f110w wfc3_ir_f125w wfc3_ir_f140w wfc3_ir_f160w jwst_nircam_f070w jwst_nircam_f090w jwst_nircam_f115w jwst_nircam_f150w jwst_nircam_f150w2 jwst_nircam_f200w jwst_nircam_f277w jwst_nircam_f322w2 jwst_nircam_f356w jwst_nircam_f444w jwst_miri_f0560w jwst_miri_f0770w jwst_miri_f1000w
-1.025 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.975 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.925 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.875 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.825 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.775 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.725 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.675 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.625 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.575 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.525 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.475 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.425 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.375 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.275 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.225 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.175 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.125 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.075 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.025 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.025 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.075 -14.951 -15.432 -14.518 -14.642 -13.893 -13.534 -15.62 -15.594 -15.465 -15.235 -15.0 -14.778 -14.675 -14.515 -14.354 -14.19 -13.777 -13.735 -13.437 -13.311 -13.179 -12.98 -12.842 -13.989 -13.615 -13.276 -12.881 -13.965 -11.863 -11.798 -11.716 -11.086 -11.116 -9.693 -6.69 nan
0.125 -15.722 -16.284 -15.277 -15.411 -14.582 -14.197 -16.198 -16.29 -16.323 -16.104 -15.835 -15.637 -15.449 -15.221 -15.005 -14.845 -14.505 -14.435 -13.936 -13.949 -13.942 -13.74 -13.331 -14.683 -14.332 -13.794 -13.572 -14.656 -12.787 -12.43 -12.511 -12.236 -11.758 -10.724 -9.931 -0.366
0.175 -15.765 -16.14 -15.552 -15.703 -14.878 -14.419 -15.702 -15.894 -16.106 -16.273 -16.073 -15.907 -15.751 -15.536 -15.342 -15.17 -14.798 -14.717 -14.151 -14.109 -14.021 -13.868 -13.61 -14.982 -14.617 -14.07 -13.713 -14.64 -13.055 -12.832 -12.831 -12.563 -11.96 -11.782 -11.047 -5.393
0.225 -15.821 -16.034 -15.742 -15.93 -15.05 -14.638 -15.434 -15.688 -15.986 -16.275 -16.189 -16.075 -15.968 -15.816 -15.606 -15.44 -14.944 -14.884 -14.284 -14.157 -13.951 -13.786 -13.611 -15.138 -14.781 -14.076 -13.671 -14.6 -13.298 -12.932 -12.833 -12.457 -12.118 -11.603 -10.708 -4.693
0.275 -15.831 -15.906 -15.846 -16.041 -15.248 -14.662 -15.064 -15.402 -15.871 -16.199 -16.202 -16.151 -16.076 -15.965 -15.79 -15.659 -15.122 -15.017 -14.355 -14.224 -14.022 -13.877 -13.683 -15.369 -14.822 -14.172 -13.724 -14.534 -13.235 -12.718 -12.683 -12.335 -11.83 -11.796 -10.462 0.038
0.325 -15.783 -15.658 -15.892 -16.086 -15.396 -14.825 -14.463 -14.889 -15.606 -16.065 -16.192 -16.174 -16.114 -16.022 -15.875 -15.766 -15.279 -15.177 -14.469 -14.326 -14.104 -13.884 -13.634 -15.513 -14.975 -14.256 -13.705 -14.433 -13.085 -12.428 -12.48 -12.206 -11.975 -11.578 -10.634 -4.158
0.375 -15.741 -15.345 -15.94 -16.145 -15.494 -14.937 -13.702 -14.228 -15.25 -15.885 -16.201 -16.254 -16.182 -16.078 -15.942 -15.836 -15.373 -15.277 -14.527 -14.34 -14.031 -13.777 -13.499 -15.615 -15.029 -14.243 -13.607 -14.302 -13.091 -12.25 -12.304 -11.99 -11.275 -11.691 -9.952 -5.181
0.425 -15.693 -14.948 -15.967 -16.191 -15.571 -15.017 -12.895 -13.511 -14.782 -15.635 -16.149 -16.307 -16.241 -16.138 -15.993 -15.889 -15.478 -15.38 -14.61 -14.414 -14.092 -13.766 -13.422 -15.691 -15.105 -14.341 -13.514 -14.183 -12.869 -12.066 -12.148 -11.818 -10.978 -10.598 -9.62 -3.739
0.475 -15.621 -14.474 -15.952 -16.195 -15.588 -15.091 -12.174 -12.809 -14.207 -15.332 -16.027 -16.293 -16.268 -16.176 -16.023 -15.897 -15.495 -15.41 -14.651 -14.435 -14.074 -13.774 -13.537 -15.702 -15.135 -14.343 -13.613 -14.078 -12.823 -11.898 -11.865 -11.192 -10.529 -10.272 -9.978 -5.12
0.525 -15.534 -13.975 -15.905 -16.161 -15.592 -15.079 -11.625 -12.26 -13.627 -14.943 -15.81 -16.208 -16.255 -16.195 -16.041 -15.9 -15.507 -15.413 -14.645 -14.432 -14.079 -13.779 -13.481 -15.702 -15.147 -14.326 -13.595 -13.958 -12.723 -11.823 -11.75 -10.986 -10.957 -9.705 -9.667 -4.283
0.575 -15.455 -13.541 -15.853 -16.103 -15.605 -15.086 -11.222 -11.845 -13.151 -14.56 -15.541 -16.052 -16.201 -16.199 -16.058 -15.918 -15.554 -15.452 -14.647 -14.409 -13.997 -13.697 -13.476 -15.721 -15.143 -14.313 -13.527 -13.83 -12.463 -11.313 -11.424 -10.773 -10.208 -10.337 -8.883 -4.046
0.625 -15.38 -13.163 -15.794 -16.021 -15.623 -15.069 -10.79 -11.386 -12.699 -14.259 -15.258 -15.816 -16.103 -16.177 -16.081 -15.957 -15.563 -15.455 -14.6 -14.356 -13.938 -13.586 -13.291 -15.748 -15.125 -14.228 -13.364 -13.694 -12.431 -11.273 -11.294 -10.384 -9.996 -9.881 -9.416 -4.937
0.675 -15.313 -12.896 -15.738 -15.942 -15.625 -15.034 -10.43 -11.077 -12.405 -14.026 -15.024 -15.578 -15.998 -16.137 -16.081 -15.969 -15.589 -15.473 -14.585 -14.341 -13.918 -13.578 -13.242 -15.752 -15.104 -14.238 -13.328 -13.629 -12.352 -10.967 -11.072 -10.103 -8.996 -9.699 -9.599 -7.303
0.725 -15.261 -12.66 -15.695 -15.866 -15.645 -15.066 -10.13 -10.768 -12.13 -13.833 -14.847 -15.368 -15.887 -16.089 -16.077 -15.999 -15.606 -15.493 -14.588 -14.345 -13.929 -13.571 -13.215 -15.763 -15.135 -14.22 -13.307 -13.581 -12.268 -10.9 -10.988 -9.892 -9.666 -9.235 -9.31 -5.138
0.775 -15.213 -12.426 -15.653 -15.79 -15.666 -15.084 -9.794 -10.425 -11.84 -13.635 -14.667 -15.172 -15.775 -16.038 -16.063 -16.019 -15.63 -15.518 -14.595 -14.347 -13.926 -13.56 -13.247 -15.782 -15.158 -14.241 -13.306 -13.566 -12.254 -10.78 -10.887 -9.744 -9.193 -9.724 -9.643 -5.784
0.825 -15.183 -12.245 -15.628 -15.727 -15.7 -15.143 -9.391 -10.098 -11.613 -13.498 -14.51 -15.03 -15.674 -15.994 -16.051 -16.049 -15.651 -15.55 -14.631 -14.4 -13.995 -13.639 -13.243 -15.806 -15.212 -14.297 -13.329 -13.585 -12.274 -10.827 -10.891 -9.625 -8.224 -8.687 -9.245 -5.804
0.875 -15.15 -12.096 -15.6 -15.663 -15.728 -15.153 -9.172 -9.931 -11.44 -13.364 -14.378 -14.875 -15.578 -15.944 -16.036 -16.066 -15.67 -15.568 -14.646 -14.428 -14.049 -13.702 -13.299 -15.836 -15.229 -14.323 -13.403 -13.608 -12.283 -10.769 -10.827 -9.43 -8.407 -8.435 -9.245 -5.752
0.925 -15.101 -11.898 -15.556 -15.572 -15.748 -15.223 -8.913 -9.689 -11.216 -13.202 -14.159 -14.682 -15.45 -15.876 -16.002 -16.067 -15.673 -15.581 -14.712 -14.493 -14.109 -13.788 -13.407 -15.848 -15.285 -14.377 -13.513 -13.66 -12.373 -10.782 -10.82 -9.396 -8.331 -9.621 -9.139 -6.04
0.975 -15.048 -11.804 -15.505 -15.475 -15.751 -15.275 -8.674 -9.528 -11.106 -13.126 -14.02 -14.486 -15.318 -15.79 -15.947 -16.041 -15.683 -15.601 -14.781 -14.557 -14.169 -13.839 -13.477 -15.842 -15.327 -14.438 -13.593 -13.71 -12.355 -10.753 -10.895 -9.996 -8.325 -8.609 -9.033 -5.609
1.025 -14.979 -11.637 -15.439 -15.357 -15.743 -15.29 -8.489 -9.306 -10.92 -12.963 -13.815 -14.27 -15.161 -15.688 -15.88 -16.002 -15.685 -15.605 -14.776 -14.569 -14.195 -13.897 -13.554 -15.828 -15.344 -14.438 -13.652 -13.736 -12.504 -10.803 -10.812 -9.466 -8.906 -9.059 -9.134 -6.402
1.075 -14.921 -11.532 -15.383 -15.256 -15.73 -15.317 -8.213 -9.11 -10.767 -12.905 -13.692 -14.114 -15.043 -15.593 -15.814 -15.95 -15.679 -15.607 -14.819 -14.606 -14.233 -13.941 -13.639 -15.81 -15.363 -14.486 -13.726 -13.778 -12.545 -10.967 -10.888 -9.484 -8.769 -9.081 -8.854 -6.365
1.125 -14.841 -11.352 -15.306 -15.131 -15.699 -15.319 -8.09 -8.913 -10.581 -12.726 -13.516 -13.915 -14.886 -15.477 -15.726 -15.884 -15.671 -15.601 -14.803 -14.605 -14.251 -13.973 -13.649 -15.775 -15.357 -14.481 -13.745 -13.783 -12.598 -10.793 -10.854 -9.926 -8.799 -8.678 -8.811 -6.181
1.175 -14.774 -11.257 -15.24 -15.023 -15.669 -15.339 -7.828 -8.741 -10.461 -12.627 -13.428 -13.827 -14.765 -15.368 -15.643 -15.812 -15.652 -15.593 -14.794 -14.601 -14.233 -13.983 -13.699 -15.736 -15.367 -14.457 -13.784 -13.793 -12.661 -10.944 -10.924 -9.954 -8.602 -8.985 -8.87 -6.34
1.225 -14.702 -11.079 -15.17 -14.913 -15.633 -15.322 -7.652 -8.549 -10.232 -12.487 -13.288 -13.697 -14.65 -15.263 -15.554 -15.732 -15.646 -15.584 -14.788 -14.596 -14.242 -13.998 -13.732 -15.693 -15.357 -14.455 -13.814 -13.804 -12.778 -10.847 -10.787 -9.576 -8.554 -9.113 -8.748 -6.575
1.275 -14.627 -10.967 -15.097 -14.796 -15.593 -15.33 -7.553 -8.433 -10.153 -12.34 -13.184 -13.585 -14.522 -15.145 -15.454 -15.637 -15.639 -15.584 -14.778 -14.594 -14.239 -14.026 -13.769 -15.646 -15.356 -14.44 -13.85 -13.816 -12.8 -10.93 -10.819 -9.585 -8.565 -8.75 -9.391 -6.918
1.325 -14.564 -10.837 -15.035 -14.699 -15.558 -15.318 -7.448 -8.224 -9.92 -12.268 -13.087 -13.52 -14.435 -15.048 -15.374 -15.561 -15.615 -15.562 -14.75 -14.577 -14.24 -14.052 -13.82 -15.605 -15.343 -14.415 -13.896 -13.826 -12.903 -10.976 -10.881 -9.879 -8.561 -8.895 -9.177 -6.984
1.375 -14.493 -10.688 -14.965 -14.587 -15.519 -15.308 -7.329 -8.176 -9.831 -12.082 -12.945 -13.369 -14.316 -14.94 -15.28 -15.473 -15.605 -15.552 -14.736 -14.56 -14.196 -14.039 -13.826 -15.558 -15.333 -14.374 -13.89 -13.815 -12.959 -11.004 -10.841 -9.601 -8.758 -8.734 -9.124 -6.889
1.425 -14.428 -10.601 -14.901 -14.486 -15.48 -15.297 -7.081 -7.974 -9.68 -12.033 -12.882 -13.319 -14.223 -14.835 -15.185 -15.376 -15.593 -15.544 -14.722 -14.551 -14.212 -14.07 -13.889 -15.508 -15.33 -14.367 -13.955 -13.846 -13.078 -11.175 -10.924 -9.564 -8.251 -9.156 -9.318 -8.497
1.475 -14.367 -10.423 -14.842 -14.395 -15.442 -15.295 -6.831 -7.712 -9.477 -11.859 -12.767 -13.234 -14.141 -14.745 -15.106 -15.299 -15.568 -15.523 -14.723 -14.549 -14.193 -14.063 -13.901 -15.46 -15.325 -14.363 -13.953 -13.856 -13.144 -11.066 -10.871 -9.708 -8.477 -9.522 -9.042 -7.537
1.525 -14.306 -10.31 -14.783 -14.295 -15.408 -15.29 -6.824 -7.642 -9.372 -11.73 -12.651 -13.103 -14.031 -14.647 -15.021 -15.219 -15.554 -15.514 -14.719 -14.536 -14.164 -14.052 -13.917 -15.418 -15.316 -14.346 -13.954 -13.855 -13.211 -11.055 -10.823 -9.528 -8.465 -9.22 -8.905 -7.51
1.575 -14.25 -10.193 -14.727 -14.212 -15.368 -15.276 -6.601 -7.478 -9.218 -11.634 -12.583 -13.069 -13.963 -14.562 -14.942 -15.137 -15.529 -15.492 -14.715 -14.532 -14.164 -14.058 -13.946 -15.368 -15.305 -14.345 -13.986 -13.879 -13.274 -11.293 -10.95 -9.336 -8.336 -9.231 -8.926 -7.51
1.625 -14.199 -10.069 -14.677 -14.127 -15.337 -15.271 -6.448 -7.291 -9.072 -11.534 -12.481 -12.98 -13.873 -14.479 -14.871 -15.073 -15.507 -15.476 -14.712 -14.525 -14.158 -14.057 -13.975 -15.328 -15.298 -14.34 -14.007 -13.888 -13.349 -11.217 -10.918 -9.558 -8.28 -8.882 -9.213 -7.336
1.675 -14.145 -9.958 -14.624 -14.049 -15.298 -15.264 -6.585 -7.305 -8.94 -11.42 -12.372 -12.872 -13.785 -14.404 -14.801 -15.007 -15.477 -15.451 -14.711 -14.524 -14.143 -14.07 -14.004 -15.275 -15.294 -14.326 -14.027 -13.907 -13.421 -11.265 -10.928 -9.436 -8.284 -9.106 -9.174 -7.596
1.725 -14.103 -9.883 -14.582 -13.984 -15.268 -15.269 -6.256 -7.106 -8.832 -11.344 -12.335 -12.828 -13.728 -14.336 -14.74 -14.942 -15.452 -15.435 -14.706 -14.508 -14.104 -14.055 -14.028 -15.232 -15.294 -14.313 -14.036 -13.919 -13.49 -11.423 -11.028 -9.393 -8.64 -8.978 -9.325 -7.734
1.775 -14.056 -9.744 -14.537 -13.913 -15.235 -15.271 -6.135 -6.919 -8.665 -11.217 -12.235 -12.768 -13.657 -14.267 -14.674 -14.88 -15.425 -15.416 -14.718 -14.519 -14.114 -14.06 -14.03 -15.185 -15.294 -14.327 -14.044 -13.932 -13.532 -11.397 -11.019 -9.502 -8.273 -8.966 -8.913 -7.834
1.825 -14.011 -9.665 -14.493 -13.845 -15.202 -15.272 -6.082 -6.93 -8.615 -11.121 -12.129 -12.675 -13.58 -14.204 -14.62 -14.832 -15.387 -15.386 -14.743 -14.531 -14.108 -14.053 -14.061 -15.139 -15.295 -14.341 -14.055 -13.954 -13.572 -11.475 -11.087 -9.663 -8.626 -9.038 -9.085 -8.655
1.875 -13.969 -9.592 -14.45 -13.784 -15.169 -15.261 -5.93 -6.797 -8.545 -11.04 -12.095 -12.621 -13.516 -14.14 -14.567 -14.781 -15.355 -15.358 -14.745 -14.53 -14.109 -14.063 -14.072 -15.096 -15.284 -14.343 -14.063 -13.969 -13.61 -11.502 -11.123 -9.81 -8.424 -9.04 -9.214 -7.875
1.925 -13.933 -9.501 -14.416 -13.731 -15.142 -15.265 -5.93 -6.716 -8.392 -10.969 -12.038 -12.587 -13.461 -14.087 -14.521 -14.739 -15.322 -15.335 -14.754 -14.537 -14.11 -14.054 -14.063 -15.06 -15.279 -14.358 -14.059 -13.984 -13.652 -11.639 -11.202 -9.643 -8.49 -9.042 -9.107 -8.115
1.975 -13.895 -9.418 -14.378 -13.674 -15.113 -15.27 -5.852 -6.627 -8.332 -10.886 -11.95 -12.528 -13.397 -14.032 -14.472 -14.696 -15.285 -15.311 -14.769 -14.544 -14.104 -14.037 -14.069 -15.018 -15.277 -14.367 -14.06 -14.002 -13.7 -11.714 -11.286 -9.894 -8.631 -9.087 -9.15 -7.896
2.025 -13.852 -9.328 -14.336 -13.613 -15.079 -15.258 -5.667 -6.51 -8.248 -10.78 -11.887 -12.45 -13.332 -13.972 -14.42 -14.647 -15.249 -15.28 -14.775 -14.545 -14.102 -14.037 -14.077 -14.973 -15.268 -14.369 -14.067 -14.015 -13.735 -11.78 -11.335 -9.944 -8.804 -9.127 -9.249 -8.428
2.075 -13.817 -9.276 -14.301 -13.561 -15.05 -15.263 -5.697 -6.451 -8.152 -10.744 -11.848 -12.406 -13.28 -13.92 -14.373 -14.599 -15.22 -15.258 -14.792 -14.558 -14.11 -14.038 -14.067 -14.934 -15.267 -14.386 -14.053 -14.027 -13.754 -11.839 -11.378 -9.957 -8.93 -9.45 -9.215 -8.211
2.125 -13.782 -9.195 -14.266 -13.516 -15.02 -15.256 -5.555 -6.33 -8.055 -10.671 -11.791 -12.368 -13.236 -13.875 -14.331 -14.559 -15.182 -15.23 -14.795 -14.56 -14.114 -14.029 -14.051 -14.897 -15.253 -14.395 -14.045 -14.037 -13.785 -11.868 -11.401 -9.978 -8.728 -9.27 -9.178 -8.439
